5,797524,300000.0,4.9381,197524.0,1,2,200000.0,11.160384,697524.0,5,300000.0,29.9381,1197524.0,4,150000.0,104.7524,1047524.0,
3,634361,150000.0,0.274888,34361.0,1,2,200000.0,8.549776,534361.0,5,300000.0,25.859025,1034361.0,4,150000.0,103.4361,1034361.0,
1,681616,100000.0,0.40808,81616.0,1,2,200000.0,9.305856,581616.0,5,300000.0,27.0404,1081616.0,4,150000.0,108.1616,1081616.0,
3,187227,150000.0,0.297816,37227.0,1,2,200000.0,10.995632,687227.0,5,300000.0,29.680675,1187227.0,4,150000.0,103.7227,1037227.0,
5,329444,300000.0,0.7361,29444.0,1,2,200000.0,10.071104,629444.0,5,300000.0,25.7361,1029444.0,4,150000.0,102.9444,1029444.0,
1,627882,100000.0,0.13941,27882.0,1,2,200000.0,8.446112,527882.0,5,300000.0,25.69705,1027882.0,4,150000.0,102.7882,1027882.0,
1,535656,100000.0,0.17828,35656.0,1,2,200000.0,10.170496,635656.0,5,300000.0,30.8914,1235656.0,4,150000.0,108.5656,1085656.0,
3,164935,150000.0,0.11948,14935.0,1,2,200000.0,10.63896,664935.0,5,300000.0,29.123375,1164935.0,4,150000.0,101.4935,1014935.0,
1,801270,100000.0,0.00635,1270.0,1,2,200000.0,8.02032,501270.0,5,300000.0,30.03175,1201270.0,4,150000.0,105.127,1051270.0,
3,152849,150000.0,0.022792,2849.0,1,2,200000.0,10.445584,652849.0,5,300000.0,28.821225,1152849.0,4,150000.0,100.2849,1002849.0,
4,997637,150000.0,9.7637,97637.0,1,5,300000.0,14.940925,597637.0,4,150000.0,109.7637,1097637.0,2,200000.0,19.162192,1197637.0,
3,901284,150000.0,0.010272,1284.0,1,2,200000.0,9.620544,601284.0,5,300000.0,25.0321,1001284.0,4,150000.0,100.1284,1001284.0,
3,805445,150000.0,0.44356,55445.0,1,2,200000.0,8.08712,505445.0,5,300000.0,30.136125,1205445.0,4,150000.0,105.5445,1055445.0,
4,93326,150000.0,9.3326,93326.0,1,5,300000.0,14.83315,593326.0,4,150000.0,109.3326,1093326.0,2,200000.0,17.493216,1093326.0,
1,709187,100000.0,0.045935,9187.0,1,2,200000.0,9.746992,609187.0,5,300000.0,27.729675,1109187.0,4,150000.0,110.9187,1109187.0,
1,288408,100000.0,0.44204,88408.0,1,2,200000.0,9.414528,588408.0,5,300000.0,32.2102,1288408.0,4,150000.0,113.8408,1138408.0,
4,891133,150000.0,14.1133,141133.0,1,5,300000.0,19.778325,791133.0,4,150000.0,114.1133,1141133.0,2,200000.0,17.458128,1091133.0,
1,198751,100000.0,0.493755,98751.0,1,2,200000.0,11.180016,698751.0,5,300000.0,29.968775,1198751.0,4,150000.0,104.8751,1048751.0,
4,784013,150000.0,3.4013,34013.0,1,5,300000.0,17.100325,684013.0,4,150000.0,103.4013,1034013.0,2,200000.0,18.944208,1184013.0,
5,806109,300000.0,5.152725,206109.0,1,2,200000.0,8.097744,506109.0,5,300000.0,30.152725,1206109.0,4,150000.0,105.6109,1056109.0,
3,700042,150000.0,0.800336,100042.0,1,2,200000.0,9.600672,600042.0,5,300000.0,27.50105,1100042.0,4,150000.0,110.0042,1100042.0,
3,147994,150000.0,1.183952,147994.0,1,2,200000.0,10.367904,647994.0,5,300000.0,28.69985,1147994.0,4,150000.0,114.7994,1147994.0,
5,495401,300000.0,4.885025,195401.0,1,2,200000.0,9.526416,595401.0,5,300000.0,29.885025,1195401.0,4,150000.0,104.5401,1045401.0,
4,551167,150000.0,10.1167,101167.0,1,5,300000.0,18.779175,751167.0,4,150000.0,110.1167,1101167.0,2,200000.0,18.418672,1151167.0,
3,721059,150000.0,0.968472,121059.0,1,2,200000.0,9.936944,621059.0,5,300000.0,28.026475,1121059.0,4,150000.0,112.1059,1121059.0,
3,23607,150000.0,0.188856,23607.0,1,2,200000.0,8.377712,523607.0,5,300000.0,25.590175,1023607.0,4,150000.0,102.3607,1023607.0,
4,329802,150000.0,2.9802,29802.0,1,5,300000.0,13.24505,529802.0,4,150000.0,102.9802,1029802.0,2,200000.0,18.076832,1129802.0,
1,858684,100000.0,0.29342,58684.0,1,2,200000.0,8.938944,558684.0,5,300000.0,31.4671,1258684.0,4,150000.0,110.8684,1108684.0,
3,509096,150000.0,0.472768,59096.0,1,2,200000.0,9.745536,609096.0,5,300000.0,30.2274,1209096.0,4,150000.0,105.9096,1059096.0,
5,953542,300000.0,1.33855,53542.0,1,2,200000.0,10.456672,653542.0,5,300000.0,26.33855,1053542.0,4,150000.0,105.3542,1053542.0,
5,68540,300000.0,1.7135,68540.0,1,2,200000.0,9.09664,568540.0,5,300000.0,26.7135,1068540.0,4,150000.0,106.854,1068540.0,
2,400474,200000.0,0.007584,474.0,1,4,150000.0,60.0474,600474.0,5,300000.0,27.51185,1100474.0,2,200000.0,16.007584,1000474.0,
5,923988,300000.0,0.5997,23988.0,1,2,200000.0,9.983808,623988.0,5,300000.0,25.5997,1023988.0,4,150000.0,102.3988,1023988.0,
2,785466,200000.0,2.967456,185466.0,1,4,150000.0,53.5466,535466.0,5,300000.0,29.63665,1185466.0,2,200000.0,18.967456,1185466.0,
1,501290,100000.0,0.00645,1290.0,1,2,200000.0,9.62064,601290.0,5,300000.0,30.03225,1201290.0,4,150000.0,105.129,1051290.0,
2,604735,200000.0,0.07576,4735.0,1,4,150000.0,50.4735,504735.0,5,300000.0,25.118375,1004735.0,2,200000.0,16.07576,1004735.0,
1,633874,100000.0,0.16937,33874.0,1,2,200000.0,8.541984,533874.0,5,300000.0,25.84685,1033874.0,4,150000.0,103.3874,1033874.0,
3,937104,150000.0,0.296832,37104.0,1,2,200000.0,10.193664,637104.0,5,300000.0,25.9276,1037104.0,4,150000.0,103.7104,1037104.0,
4,585156,150000.0,13.5156,135156.0,1,5,300000.0,19.6289,785156.0,4,150000.0,113.5156,1135156.0,2,200000.0,18.962496,1185156.0,
3,565400,150000.0,0.9232,115400.0,1,2,200000.0,10.6464,665400.0,5,300000.0,31.635,1265400.0,4,150000.0,111.54,1115400.0,
2,537082,200000.0,2.193312,137082.0,1,4,150000.0,58.7082,587082.0,5,300000.0,30.92705,1237082.0,2,200000.0,18.193312,1137082.0,
2,722917,200000.0,1.966672,122917.0,1,4,150000.0,62.2917,622917.0,5,300000.0,28.072925,1122917.0,2,200000.0,17.966672,1122917.0,
1,401114,100000.0,0.00557,1114.0,1,2,200000.0,8.017824,501114.0,5,300000.0,27.52785,1101114.0,4,150000.0,110.1114,1101114.0,
3,439407,150000.0,1.115256,139407.0,1,2,200000.0,8.630512,539407.0,5,300000.0,28.485175,1139407.0,4,150000.0,113.9407,1139407.0,
2,648550,200000.0,0.7768,48550.0,1,4,150000.0,54.855,548550.0,5,300000.0,26.21375,1048550.0,2,200000.0,16.7768,1048550.0,
2,410823,200000.0,0.173168,10823.0,1,4,150000.0,61.0823,610823.0,5,300000.0,27.770575,1110823.0,2,200000.0,16.173168,1010823.0,
4,8147,150000.0,0.8147,8147.0,1,5,300000.0,12.703675,508147.0,4,150000.0,100.8147,1008147.0,2,200000.0,16.130352,1008147.0,
1,339228,100000.0,0.19614,39228.0,1,2,200000.0,10.227648,639228.0,5,300000.0,25.9807,1039228.0,4,150000.0,103.9228,1039228.0,
2,119932,200000.0,1.918912,119932.0,1,4,150000.0,61.9932,619932.0,5,300000.0,27.9983,1119932.0,2,200000.0,17.918912,1119932.0,
1,151747,100000.0,0.258735,51747.0,1,2,200000.0,10.427952,651747.0,5,300000.0,28.793675,1151747.0,4,150000.0,100.1747,1001747.0,
1,302062,100000.0,0.01031,2062.0,1,2,200000.0,9.632992,602062.0,5,300000.0,25.05155,1002062.0,4,150000.0,100.2062,1002062.0,
2,734459,200000.0,2.151344,134459.0,1,4,150000.0,63.4459,634459.0,5,300000.0,28.361475,1134459.0,2,200000.0,18.151344,1134459.0,
1,7878,100000.0,0.03939,7878.0,1,2,200000.0,8.126048,507878.0,5,300000.0,25.19695,1007878.0,4,150000.0,100.7878,1007878.0,
2,509729,200000.0,1.755664,109729.0,1,4,150000.0,55.9729,559729.0,5,300000.0,30.243225,1209729.0,2,200000.0,17.755664,1109729.0,
5,842538,300000.0,6.06345,242538.0,1,2,200000.0,8.680608,542538.0,5,300000.0,31.06345,1242538.0,4,150000.0,109.2538,1092538.0,
1,715053,100000.0,0.075265,15053.0,1,2,200000.0,9.840848,615053.0,5,300000.0,27.876325,1115053.0,4,150000.0,111.5053,1115053.0,
1,103431,100000.0,0.017155,3431.0,1,2,200000.0,9.654896,603431.0,5,300000.0,27.585775,1103431.0,4,150000.0,110.3431,1103431.0,
2,608512,200000.0,0.136192,8512.0,1,4,150000.0,50.8512,508512.0,5,300000.0,25.2128,1008512.0,2,200000.0,16.136192,1008512.0,
2,989846,200000.0,3.037536,189846.0,1,4,150000.0,58.9846,589846.0,5,300000.0,27.24615,1089846.0,2,200000.0,19.037536,1189846.0,
2,781843,200000.0,2.909488,181843.0,1,4,150000.0,53.1843,531843.0,5,300000.0,29.546075,1181843.0,2,200000.0,18.909488,1181843.0,
5,696361,300000.0,2.409025,96361.0,1,2,200000.0,9.541776,596361.0,5,300000.0,27.409025,1096361.0,4,150000.0,109.6361,1096361.0,
3,644358,150000.0,0.354864,44358.0,1,2,200000.0,8.709728,544358.0,5,300000.0,26.10895,1044358.0,4,150000.0,104.4358,1044358.0,
1,614389,100000.0,0.071945,14389.0,1,2,200000.0,8.230224,514389.0,5,300000.0,25.359725,1014389.0,4,150000.0,101.4389,1014389.0,
1,697036,100000.0,0.48518,97036.0,1,2,200000.0,9.552576,597036.0,5,300000.0,27.4259,1097036.0,4,150000.0,109.7036,1097036.0,
5,626161,300000.0,0.654025,26161.0,1,2,200000.0,8.418576,526161.0,5,300000.0,25.654025,1026161.0,4,150000.0,102.6161,1026161.0,
2,160706,200000.0,2.571296,160706.0,1,4,150000.0,51.0706,510706.0,5,300000.0,29.01765,1160706.0,2,200000.0,18.571296,1160706.0,
3,327765,150000.0,0.22212,27765.0,1,2,200000.0,10.04424,627765.0,5,300000.0,25.694125,1027765.0,4,150000.0,102.7765,1027765.0,
5,74011,300000.0,1.850275,74011.0,1,2,200000.0,9.184176,574011.0,5,300000.0,26.850275,1074011.0,4,150000.0,107.4011,1074011.0,
1,956502,100000.0,0.28251,56502.0,1,2,200000.0,10.504032,656502.0,5,300000.0,26.41255,1056502.0,4,150000.0,105.6502,1056502.0,
3,146492,150000.0,1.171936,146492.0,1,2,200000.0,10.343872,646492.0,5,300000.0,28.6623,1146492.0,4,150000.0,114.6492,1146492.0,
4,161168,150000.0,1.1168,11168.0,1,5,300000.0,16.5292,661168.0,4,150000.0,101.1168,1011168.0,2,200000.0,18.578688,1161168.0,
5,402662,300000.0,2.56655,102662.0,1,2,200000.0,8.042592,502662.0,5,300000.0,27.56655,1102662.0,4,150000.0,110.2662,1102662.0,
4,351717,150000.0,5.1717,51717.0,1,5,300000.0,13.792925,551717.0,4,150000.0,105.1717,1051717.0,2,200000.0,18.427472,1151717.0,
5,903211,300000.0,0.080275,3211.0,1,2,200000.0,9.651376,603211.0,5,300000.0,25.080275,1003211.0,4,150000.0,100.3211,1003211.0,
5,591847,300000.0,7.296175,291847.0,1,2,200000.0,11.069552,691847.0,5,300000.0,32.296175,1291847.0,4,150000.0,114.1847,1141847.0,
3,329654,150000.0,0.237232,29654.0,1,2,200000.0,10.074464,629654.0,5,300000.0,25.74135,1029654.0,4,150000.0,102.9654,1029654.0,
2,753703,200000.0,2.459248,153703.0,1,4,150000.0,50.3703,503703.0,5,300000.0,28.842575,1153703.0,2,200000.0,18.459248,1153703.0,
3,801631,150000.0,0.413048,51631.0,1,2,200000.0,8.026096,501631.0,5,300000.0,30.040775,1201631.0,4,150000.0,105.1631,1051631.0,
1,320463,100000.0,0.102315,20463.0,1,2,200000.0,9.927408,620463.0,5,300000.0,25.511575,1020463.0,4,150000.0,102.0463,1020463.0,
5,320658,300000.0,0.51645,20658.0,1,2,200000.0,9.930528,620658.0,5,300000.0,25.51645,1020658.0,4,150000.0,102.0658,1020658.0,
3,860335,150000.0,0.88268,110335.0,1,2,200000.0,8.96536,560335.0,5,300000.0,31.508375,1260335.0,4,150000.0,111.0335,1110335.0,
4,693949,150000.0,9.3949,93949.0,1,5,300000.0,14.848725,593949.0,4,150000.0,109.3949,1093949.0,2,200000.0,17.503184,1093949.0,
3,825542,150000.0,0.604336,75542.0,1,2,200000.0,8.408672,525542.0,5,300000.0,30.63855,1225542.0,4,150000.0,107.5542,1075542.0,
4,595611,150000.0,14.5611,145611.0,1,5,300000.0,19.890275,795611.0,4,150000.0,114.5611,1145611.0,2,200000.0,19.129776,1195611.0,
3,964168,150000.0,0.513344,64168.0,1,2,200000.0,10.626688,664168.0,5,300000.0,26.6042,1064168.0,4,150000.0,106.4168,1064168.0,
5,517905,300000.0,5.447625,217905.0,1,2,200000.0,9.88648,617905.0,5,300000.0,30.447625,1217905.0,4,150000.0,106.7905,1067905.0,
5,143162,300000.0,3.57905,143162.0,1,2,200000.0,10.290592,643162.0,5,300000.0,28.57905,1143162.0,4,150000.0,114.3162,1143162.0,
3,402859,150000.0,0.822872,102859.0,1,2,200000.0,8.045744,502859.0,5,300000.0,27.571475,1102859.0,4,150000.0,110.2859,1102859.0,
4,509828,150000.0,5.9828,59828.0,1,5,300000.0,17.7457,709828.0,4,150000.0,105.9828,1059828.0,2,200000.0,17.757248,1109828.0,
5,408892,300000.0,2.7223,108892.0,1,2,200000.0,8.142272,508892.0,5,300000.0,27.7223,1108892.0,4,150000.0,110.8892,1108892.0,
1,670650,100000.0,0.35325,70650.0,1,2,200000.0,9.1304,570650.0,5,300000.0,26.76625,1070650.0,4,150000.0,107.065,1070650.0,
1,621741,100000.0,0.108705,21741.0,1,2,200000.0,8.347856,521741.0,5,300000.0,25.543525,1021741.0,4,150000.0,102.1741,1021741.0,
5,858334,300000.0,6.45835,258334.0,1,2,200000.0,8.933344,558334.0,5,300000.0,31.45835,1258334.0,4,150000.0,110.8334,1108334.0,
2,2468,200000.0,0.039488,2468.0,1,4,150000.0,50.2468,502468.0,5,300000.0,25.0617,1002468.0,2,200000.0,16.039488,1002468.0,
4,813253,150000.0,6.3253,63253.0,1,5,300000.0,17.831325,713253.0,4,150000.0,106.3253,1063253.0,2,200000.0,16.212048,1013253.0,
1,411050,100000.0,0.05525,11050.0,1,2,200000.0,8.1768,511050.0,5,300000.0,27.77625,1111050.0,4,150000.0,111.105,1111050.0,
5,224564,300000.0,5.6141,224564.0,1,2,200000.0,8.393024,524564.0,5,300000.0,30.6141,1224564.0,4,150000.0,107.4564,1074564.0,
4,102387,150000.0,10.2387,102387.0,1,5,300000.0,15.059675,602387.0,4,150000.0,110.2387,1102387.0,2,200000.0,17.638192,1102387.0,
1,702378,100000.0,0.01189,2378.0,1,2,200000.0,9.638048,602378.0,5,300000.0,27.55945,1102378.0,4,150000.0,110.2378,1102378.0,
2,778181,200000.0,2.850896,178181.0,1,4,150000.0,52.8181,528181.0,5,300000.0,29.454525,1178181.0,2,200000.0,18.850896,1178181.0,
2,80265,200000.0,1.28424,80265.0,1,4,150000.0,58.0265,580265.0,5,300000.0,27.006625,1080265.0,2,200000.0,17.28424,1080265.0,
5,21554,300000.0,0.53885,21554.0,1,2,200000.0,8.344864,521554.0,5,300000.0,25.53885,1021554.0,4,150000.0,102.1554,1021554.0,
1,156323,100000.0,0.281615,56323.0,1,2,200000.0,10.501168,656323.0,5,300000.0,28.908075,1156323.0,4,150000.0,100.6323,1006323.0,
2,939167,200000.0,2.226672,139167.0,1,4,150000.0,53.9167,539167.0,5,300000.0,25.979175,1039167.0,2,200000.0,18.226672,1139167.0,
1,53582,100000.0,0.26791,53582.0,1,2,200000.0,8.857312,553582.0,5,300000.0,26.33955,1053582.0,4,150000.0,105.3582,1053582.0,
3,220673,150000.0,0.565384,70673.0,1,2,200000.0,8.330768,520673.0,5,300000.0,30.516825,1220673.0,4,150000.0,107.0673,1070673.0,
2,887588,200000.0,1.401408,87588.0,1,4,150000.0,63.7588,637588.0,5,300000.0,32.1897,1287588.0,2,200000.0,17.401408,1087588.0,
2,153595,200000.0,2.45752,153595.0,1,4,150000.0,50.3595,503595.0,5,300000.0,28.839875,1153595.0,2,200000.0,18.45752,1153595.0,
1,550410,100000.0,0.25205,50410.0,1,2,200000.0,10.40656,650410.0,5,300000.0,31.26025,1250410.0,4,150000.0,110.041,1100410.0,
2,396284,200000.0,3.140544,196284.0,1,4,150000.0,59.6284,596284.0,5,300000.0,27.4071,1096284.0,2,200000.0,19.140544,1196284.0,
5,390130,300000.0,2.25325,90130.0,1,2,200000.0,11.04208,690130.0,5,300000.0,27.25325,1090130.0,4,150000.0,109.013,1090130.0,
1,467890,100000.0,0.33945,67890.0,1,2,200000.0,9.08624,567890.0,5,300000.0,29.19725,1167890.0,4,150000.0,101.789,1017890.0,
2,174982,200000.0,2.799712,174982.0,1,4,150000.0,52.4982,524982.0,5,300000.0,29.37455,1174982.0,2,200000.0,18.799712,1174982.0,
2,924127,200000.0,1.986032,124127.0,1,4,150000.0,52.4127,524127.0,5,300000.0,25.603175,1024127.0,2,200000.0,17.986032,1124127.0,
4,224009,150000.0,7.4009,74009.0,1,5,300000.0,18.100225,724009.0,4,150000.0,107.4009,1074009.0,2,200000.0,16.384144,1024009.0,
5,281391,300000.0,7.034775,281391.0,1,2,200000.0,9.302256,581391.0,5,300000.0,32.034775,1281391.0,4,150000.0,113.1391,1131391.0,
2,490919,200000.0,1.454704,90919.0,1,4,150000.0,54.0919,540919.0,5,300000.0,29.772975,1190919.0,2,200000.0,17.454704,1090919.0,
4,325687,150000.0,2.5687,25687.0,1,5,300000.0,13.142175,525687.0,4,150000.0,102.5687,1025687.0,2,200000.0,18.010992,1125687.0,
3,40613,150000.0,0.324904,40613.0,1,2,200000.0,8.649808,540613.0,5,300000.0,26.015325,1040613.0,4,150000.0,104.0613,1040613.0,
2,492811,200000.0,1.484976,92811.0,1,4,150000.0,54.2811,542811.0,5,300000.0,29.820275,1192811.0,2,200000.0,17.484976,1092811.0,
1,395764,100000.0,0.47882,95764.0,1,2,200000.0,11.132224,695764.0,5,300000.0,27.3941,1095764.0,4,150000.0,109.5764,1095764.0,
5,907683,300000.0,0.192075,7683.0,1,2,200000.0,9.722928,607683.0,5,300000.0,25.192075,1007683.0,4,150000.0,100.7683,1007683.0,
5,742824,300000.0,3.5706,142824.0,1,2,200000.0,10.285184,642824.0,5,300000.0,28.5706,1142824.0,4,150000.0,114.2824,1142824.0,
1,485690,100000.0,0.42845,85690.0,1,2,200000.0,9.37104,585690.0,5,300000.0,29.64225,1185690.0,4,150000.0,103.569,1035690.0,
1,67614,100000.0,0.33807,67614.0,1,2,200000.0,9.081824,567614.0,5,300000.0,26.69035,1067614.0,4,150000.0,106.7614,1067614.0,
4,371570,150000.0,7.157,71570.0,1,5,300000.0,14.28925,571570.0,4,150000.0,107.157,1071570.0,2,200000.0,18.74512,1171570.0,
4,256097,150000.0,10.6097,106097.0,1,5,300000.0,18.902425,756097.0,4,150000.0,110.6097,1106097.0,2,200000.0,16.897552,1056097.0,
2,353292,200000.0,2.452672,153292.0,1,4,150000.0,55.3292,553292.0,5,300000.0,26.3323,1053292.0,2,200000.0,18.452672,1153292.0,
1,692323,100000.0,0.461615,92323.0,1,2,200000.0,9.477168,592323.0,5,300000.0,27.308075,1092323.0,4,150000.0,109.2323,1092323.0,
3,287439,150000.0,1.099512,137439.0,1,2,200000.0,9.399024,587439.0,5,300000.0,32.185975,1287439.0,4,150000.0,113.7439,1137439.0,
1,910693,100000.0,0.053465,10693.0,1,2,200000.0,9.771088,610693.0,5,300000.0,25.267325,1010693.0,4,150000.0,101.0693,1010693.0,
1,354527,100000.0,0.272635,54527.0,1,2,200000.0,10.472432,654527.0,5,300000.0,26.363175,1054527.0,4,150000.0,105.4527,1054527.0,
4,691439,150000.0,9.1439,91439.0,1,5,300000.0,14.785975,591439.0,4,150000.0,109.1439,1091439.0,2,200000.0,17.463024,1091439.0,
5,804620,300000.0,5.1155,204620.0,1,2,200000.0,8.07392,504620.0,5,300000.0,30.1155,1204620.0,4,150000.0,105.462,1054620.0,
1,727875,100000.0,0.139375,27875.0,1,2,200000.0,10.046,627875.0,5,300000.0,28.196875,1127875.0,4,150000.0,112.7875,1127875.0,
5,411348,300000.0,2.7837,111348.0,1,2,200000.0,8.181568,511348.0,5,300000.0,27.7837,1111348.0,4,150000.0,111.1348,1111348.0,
2,145300,200000.0,2.3248,145300.0,1,4,150000.0,64.53,645300.0,5,300000.0,28.6325,1145300.0,2,200000.0,18.3248,1145300.0,
3,585966,150000.0,1.087728,135966.0,1,2,200000.0,10.975456,685966.0,5,300000.0,32.14915,1285966.0,4,150000.0,113.5966,1135966.0,
4,606090,150000.0,0.609,6090.0,1,5,300000.0,12.65225,506090.0,4,150000.0,100.609,1006090.0,2,200000.0,16.09744,1006090.0,
1,653218,100000.0,0.26609,53218.0,1,2,200000.0,8.851488,553218.0,5,300000.0,26.33045,1053218.0,4,150000.0,105.3218,1053218.0,
4,132337,150000.0,13.2337,132337.0,1,5,300000.0,15.808425,632337.0,4,150000.0,113.2337,1132337.0,2,200000.0,18.117392,1132337.0,
1,595124,100000.0,0.47562,95124.0,1,2,200000.0,11.121984,695124.0,5,300000.0,32.3781,1295124.0,4,150000.0,114.5124,1145124.0,
3,393877,150000.0,0.751016,93877.0,1,2,200000.0,11.102032,693877.0,5,300000.0,27.346925,1093877.0,4,150000.0,109.3877,1093877.0,
4,897321,150000.0,14.7321,147321.0,1,5,300000.0,19.933025,797321.0,4,150000.0,114.7321,1147321.0,2,200000.0,17.557136,1097321.0,
2,35622,200000.0,0.569952,35622.0,1,4,150000.0,53.5622,535622.0,5,300000.0,25.89055,1035622.0,2,200000.0,16.569952,1035622.0,
1,617093,100000.0,0.085465,17093.0,1,2,200000.0,8.273488,517093.0,5,300000.0,25.427325,1017093.0,4,150000.0,101.7093,1017093.0,
2,510449,200000.0,1.767184,110449.0,1,4,150000.0,56.0449,560449.0,5,300000.0,30.261225,1210449.0,2,200000.0,17.767184,1110449.0,
3,367912,150000.0,0.543296,67912.0,1,2,200000.0,10.686592,667912.0,5,300000.0,26.6978,1067912.0,4,150000.0,106.7912,1067912.0,
2,745784,200000.0,2.332544,145784.0,1,4,150000.0,64.5784,645784.0,5,300000.0,28.6446,1145784.0,2,200000.0,18.332544,1145784.0,
4,224988,150000.0,7.4988,74988.0,1,5,300000.0,18.1247,724988.0,4,150000.0,107.4988,1074988.0,2,200000.0,16.399808,1024988.0,
5,42340,300000.0,1.0585,42340.0,1,2,200000.0,8.67744,542340.0,5,300000.0,26.0585,1042340.0,4,150000.0,104.234,1042340.0,
2,172337,200000.0,2.757392,172337.0,1,4,150000.0,52.2337,522337.0,5,300000.0,29.308425,1172337.0,2,200000.0,18.757392,1172337.0,
4,341599,150000.0,4.1599,41599.0,1,5,300000.0,13.539975,541599.0,4,150000.0,104.1599,1041599.0,2,200000.0,18.265584,1141599.0,
5,178874,300000.0,4.47185,178874.0,1,2,200000.0,10.861984,678874.0,5,300000.0,29.47185,1178874.0,4,150000.0,102.8874,1028874.0,
4,909110,150000.0,0.911,9110.0,1,5,300000.0,12.72775,509110.0,4,150000.0,100.911,1009110.0,2,200000.0,17.74576,1109110.0,
5,456427,300000.0,3.910675,156427.0,1,2,200000.0,8.902832,556427.0,5,300000.0,28.910675,1156427.0,4,150000.0,100.6427,1006427.0,
3,394324,150000.0,0.754592,94324.0,1,2,200000.0,11.109184,694324.0,5,300000.0,27.3581,1094324.0,4,150000.0,109.4324,1094324.0,
1,832156,100000.0,0.16078,32156.0,1,2,200000.0,8.514496,532156.0,5,300000.0,30.8039,1232156.0,4,150000.0,108.2156,1082156.0,
4,713377,150000.0,11.3377,113377.0,1,5,300000.0,15.334425,613377.0,4,150000.0,111.3377,1113377.0,2,200000.0,17.814032,1113377.0,
3,777375,150000.0,0.219,27375.0,1,2,200000.0,10.838,677375.0,5,300000.0,29.434375,1177375.0,4,150000.0,102.7375,1027375.0,
5,769842,300000.0,4.24605,169842.0,1,2,200000.0,10.717472,669842.0,5,300000.0,29.24605,1169842.0,4,150000.0,101.9842,1019842.0,
4,149829,150000.0,14.9829,149829.0,1,5,300000.0,16.245725,649829.0,4,150000.0,114.9829,1149829.0,2,200000.0,18.397264,1149829.0,
1,876771,100000.0,0.383855,76771.0,1,2,200000.0,9.228336,576771.0,5,300000.0,31.919275,1276771.0,4,150000.0,112.6771,1126771.0,
1,305580,100000.0,0.0279,5580.0,1,2,200000.0,9.68928,605580.0,5,300000.0,25.1395,1005580.0,4,150000.0,100.558,1005580.0,
4,345347,150000.0,4.5347,45347.0,1,5,300000.0,13.633675,545347.0,4,150000.0,104.5347,1045347.0,2,200000.0,18.325552,1145347.0,
5,490704,300000.0,4.7676,190704.0,1,2,200000.0,9.451264,590704.0,5,300000.0,29.7676,1190704.0,4,150000.0,104.0704,1040704.0,
4,93884,150000.0,9.3884,93884.0,1,5,300000.0,14.8471,593884.0,4,150000.0,109.3884,1093884.0,2,200000.0,17.502144,1093884.0,
5,118751,300000.0,2.968775,118751.0,1,2,200000.0,9.900016,618751.0,5,300000.0,27.968775,1118751.0,4,150000.0,111.8751,1118751.0,
